review_id,product_id,customer_id,rating,review_date,review_text,has_review_text
1226,193,888,5.0,2022-10-07,Government manager nothing particularly he happy through food possible read hit.,1
1227,102,1224,4.0,2022-03-26,Report bar boy method themselves whatever experience avoid difference general civil fine school production happen.,1
1228,119,1864,3.0,2024-03-25,Wall thus similar population may simple avoid practice.,1
1229,254,2133,5.0,2024-07-29,Them particular report begin strategy hear far fast.,1
1230,158,1419,4.0,2022-06-09,,0
1231,61,1175,3.0,2022-12-29,Art daughter smile professor list history performance energy dark.,1
1232,93,2080,2.0,2023-05-23,Room natural feel arm state gun teach common visit size scene expect yard act reduce.,1
1233,101,2083,1.0,2022-01-08,Customer significant do popular some against economy compare respond state top gun store clearly long first.,1
1234,271,2272,3.0,2024-01-27,Article agree understand long tree because song pretty toward foot image beat tonight beautiful whom.,1
1235,39,1558,5.0,2022-12-16,Daughter few white within energy maybe happen attention.,1
1236,45,1809,1.0,2024-09-24,Over rate it compare left natural beautiful management face campaign.,1
1237,53,2213,4.0,2024-01-04,Character significant people third remain maybe yes always.,1
1238,192,1671,4.0,2022-10-20,Option figure alone peace week anything nation month audience here include.,1
1239,51,1153,5.0,2023-11-02,Citizen bring occur put than already child provide court hotel no staff.,1
1240,275,818,1.0,2024-11-29,Behind where do issue television human approach feel understand they.,1
1241,175,220,4.0,2023-07-06,Treat be teach design natural none peace thousand.,1
1242,28,2411,5.0,2023-05-20,Fact fly term born reveal site age thought eat well enjoy happy agreement manage.,1
1243,92,1941,5.0,2022-06-27,,0
1244,209,481,5.0,2023-01-31,,0
1245,227,1261,5.0,2022-06-17,Thus listen hospital around resource law seem child religious president charge.,1
1246,282,2072,3.0,2023-02-27,Stay sense decade hour structure product where mean.,1
1247,23,368,4.0,2022-08-22,Behavior win public with area side real keep.,1
1248,238,1552,,2024-08-22,West service of here sign art human.,1
1249,231,1973,3.0,2022-10-07,Age generation parent I others study however rather early resource would easy real arrive.,1
1250,22,1536,5.0,2022-07-11,Blue race mission across ago many tree ever any inside economic democratic democratic air.,1
1251,213,479,4.0,2022-07-26,Front movement make experience receive really need performance prepare during friend rule subject.,1
1252,61,838,5.0,2022-09-24,,0
1253,173,2229,5.0,2024-03-24,,0
1254,7,94,5.0,2022-12-02,Cost modern threat tree stuff center health watch sea green your both per boy.,1
1255,148,1297,5.0,2024-09-22,,0
1256,49,1246,1.0,2023-12-18,,0
1257,202,1984,4.0,2024-10-17,,0
1258,209,1562,4.0,2023-05-07,Western site white try mind close seem into my training natural major how none play.,1
1259,166,2474,1.0,2022-05-28,,0
1260,32,341,5.0,2022-08-27,Well mother allow reason in keep million including together.,1
1261,191,124,4.0,2022-12-09,Military scene want entire hotel make because although direction leader generation.,1
1262,207,1698,5.0,2024-10-19,Offer lose also employee message above billion see especially.,1
1263,91,315,3.0,2023-05-22,Have condition both find degree here attention increase.,1
1264,47,1476,2.0,2022-04-25,Brother film true teacher there away might coach security against four fund.,1
1265,277,745,2.0,2023-12-14,Especially will travel compare huge wide here send understand wall wife yard matter become environment agree.,1
1266,131,421,3.0,2023-04-15,Theory quality place fire yeah summer government improve interest across yeah.,1
1267,229,1683,5.0,2023-09-24,Behavior western poor case market change determine mission.,1
1268,248,2367,4.0,2023-06-06,Likely environment call between tax whole knowledge the debate something discussion happen skill area ok study.,1
1269,57,419,3.0,2024-05-21,Late woman one else sit painting be raise trade almost box country sound so task send.,1
1270,131,2222,5.0,2022-07-13,,0
1271,87,889,5.0,2023-11-29,Drive staff pick no country seat listen.,1
1272,148,1271,5.0,2024-04-04,Almost real common main now Republican office then buy specific order green expect see.,1
1273,193,857,2.0,2023-12-05,Office family structure wonder seem live receive wide suddenly candidate garden matter whose.,1
1274,248,197,2.0,2024-11-26,Increase us threat thousand responsibility at year daughter.,1
1275,183,1823,2.0,2022-06-11,Leave production expect seem one doctor purpose staff represent nearly statement.,1
1276,118,790,4.0,2024-11-04,,0
1277,214,2311,4.0,2022-01-05,,0
1278,263,212,5.0,2022-03-18,Everything run paper responsibility rather raise animal bed actually news watch by Republican.,1
1279,86,585,5.0,2023-02-01,Player full if avoid school American establish yourself water not nice.,1
1280,199,517,1.0,2022-04-29,Recognize table community relationship PM threat early require.,1
1281,268,281,4.0,2024-12-30,Skin thought throughout dark degree college movement line grow.,1
1282,248,2015,4.0,2023-04-18,Probably off never process answer catch those her PM week line still game.,1
1283,123,1359,3.0,2023-08-02,,0
1284,99,1994,4.0,2023-12-27,Candidate rock world structure tend whether where push miss organization authority return ability road building.,1
1285,190,1730,5.0,2023-12-02,Budget feel husband effort Republican bank billion old measure art office guy field.,1
1286,110,1875,3.0,2022-08-24,Their majority where spend provide true teach she wide continue market.,1
1287,64,274,3.0,2022-10-08,Wife nice stuff road learn argue night thought plan future common use church seem.,1
1288,222,2418,5.0,2023-02-14,Stock nearly clear coach low will art important image road chance involve treat such near.,1
1289,223,907,5.0,2023-07-16,Stock position guess as film serious protect card board response.,1
1290,251,879,4.0,2022-10-12,Country year line story see successful again.,1
1291,136,543,4.0,2024-10-04,Specific maintain since month mention run try.,1
1292,55,1945,4.0,2023-12-27,Seem voice different already song some relationship number threat method event even choice.,1
1293,85,1450,3.0,2022-01-10,Man fight key important range past girl system sometimes pull especially future first.,1
1294,144,518,4.0,2024-03-27,Interview house quality bed our civil bill young even.,1
1295,124,791,5.0,2024-04-24,Officer about try American film share senior article join conference particularly with around by.,1
1296,186,1413,4.0,2024-01-29,,0
1297,255,2212,4.0,2023-05-05,Professional tough generation well he kitchen drop partner resource almost year send star.,1
1298,213,1985,5.0,2022-08-02,Run dinner beautiful middle chair chance let.,1
1299,217,2125,4.0,2024-11-13,Happy by remain customer set offer work artist sometimes subject they human under impact.,1
1300,234,1462,5.0,2024-08-07,,0
1301,102,1615,5.0,2022-04-20,,0
1302,15,2395,5.0,2024-10-12,Create manage discover year can mouth great hundred significant side.,1
1303,249,813,3.0,2024-01-03,Let time strategy sport market computer front often bill do.,1
1304,218,505,3.0,2022-12-25,,0
1305,37,6,5.0,2024-03-28,,0
1306,108,1978,5.0,2024-06-15,Response station safe research apply myself once central debate very.,1
1307,130,608,5.0,2024-02-04,Daughter knowledge environment course thought cultural buy.,1
1308,179,361,5.0,2024-01-12,,0
1309,44,513,1.0,2024-03-08,Mr specific decision exactly human she bar growth main natural two especially despite big model represent.,1
1310,196,1599,5.0,2024-11-12,He very quality local inside probably music throw present history hard relationship film road reality benefit.,1
1311,20,455,3.0,2024-03-07,Program much development per church eye follow require pick late positive yard owner mission.,1
1312,20,1206,4.0,2022-12-27,Pattern enjoy which moment new player occur determine lead travel light trouble.,1
1313,83,1216,4.0,2023-03-23,Television question bag head draw behind member serious station inside generation guy ball rate ahead.,1
1314,31,102,5.0,2023-01-13,Activity job theory say model point should idea leader wrong management likely.,1
1315,71,1649,5.0,2024-10-22,Stock officer mother east nice group past three a month continue.,1
1316,144,1122,5.0,2024-11-08,Task high check foot not hundred traditional kid day.,1
1317,185,1559,3.0,2024-10-10,Direction page past true eye cut none fly season increase itself production happy.,1
1318,11,816,5.0,2022-02-18,Like message describe approach scene before product save.,1
1319,3,2231,5.0,2022-10-19,Vote herself heavy raise win go hospital some daughter relate control water daughter truth.,1
1320,300,2285,4.0,2022-05-24,,0
1321,203,2006,5.0,2023-12-20,Environmental degree woman international hot someone oil almost action nature issue result road security.,1
1322,52,1153,5.0,2024-03-26,,0
1323,3,2115,3.0,2023-09-23,Wish second including fight sense similar newspaper number real professor.,1
1324,15,311,5.0,2023-05-01,Group guy vote before yard some skin pattern age cup benefit increase trip side prevent.,1
1325,89,86,3.0,2022-03-23,Point nice address glass make east evening itself off feel trial society.,1
1326,45,15,4.0,2023-05-11,Much should think season skill war for may occur process.,1
1327,288,1394,5.0,2024-06-20,Join truth because course my thus science kind order two music door knowledge.,1
1328,258,1009,3.0,2022-01-04,,0
1329,223,726,5.0,2024-09-17,Spring great paper idea five Democrat American citizen follow change.,1
1330,272,90,4.0,2022-11-11,Memory number option pull exactly soon weight.,1
1331,179,1177,4.0,2023-02-07,Enter develop simple discussion economy if form you cost.,1
1332,213,690,5.0,2023-07-08,Rather home state mean as miss and form.,1
1333,101,1541,4.0,2022-12-28,Information fact interview toward onto around local employee everybody involve trial.,1
1334,62,491,4.0,2023-02-21,Price thing international control break full world down off.,1
1335,251,1393,4.0,2022-08-22,Recognize without necessary impact me unit audience none police amount stock but miss.,1
1336,135,1185,5.0,2024-05-24,Democrat head suddenly indeed resource husband beyond development finish see.,1
1337,166,2389,5.0,2022-11-04,,0
1338,111,2057,5.0,2023-05-05,Cold full take cover million black then.,1
1339,17,2468,5.0,2022-03-02,Attention talk specific task behind my treat.,1
1340,162,2008,4.0,2022-03-11,Area section pressure bed far nothing official couple husband six health theory from offer public.,1
1341,96,1969,2.0,2023-09-20,Development up in just maybe some manage low movie politics particular challenge surface religious seem way.,1
1342,210,1074,3.0,2022-02-10,Trade west suggest writer admit truth reduce outside base while detail spend avoid crime office.,1
1343,283,2425,5.0,2023-06-23,Which among the teacher space among appear yeah degree.,1
1344,161,2246,2.0,2022-09-16,Very likely guy new history respond effort according.,1
1345,50,870,3.0,2022-01-04,Blood real to word toward smile scientist result power true yes option store.,1
1346,256,214,5.0,2023-10-29,Investment make behavior body never answer poor my.,1
1347,60,1779,5.0,2023-05-05,Project capital property population discover quickly such unit crime.,1
1348,274,205,5.0,2022-02-10,Foot on seat shoulder oil trip arrive small determine.,1
1349,122,355,5.0,2022-06-16,Staff future involve probably measure painting suffer black after old hit.,1
1350,45,403,2.0,2022-06-12,Number identify natural whom grow gas become cell.,1
1351,3,2136,2.0,2022-04-13,Successful society accept business skill simply walk.,1
1352,300,463,5.0,2023-03-13,Shoulder education section southern style theory reduce reality matter bill although similar subject event nor.,1
1353,39,1292,5.0,2023-08-16,Exactly themselves ahead identify opportunity speech science stock treatment alone still.,1
