customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
2426,70.0,6.0,8025.9355,4,5,5,14,Champions
2427,145.0,5.0,3219.418,3,4,3,10,Loyal
2428,278.0,3.0,4545.6285,2,2,4,8,Potential
2429,203.0,1.0,747.3815,2,1,1,4,Lost
2430,490.0,4.0,3041.8460000000005,1,3,2,6,At Risk
2431,616.0,4.0,3614.7729999999997,1,3,3,7,Potential
2432,50.0,2.0,4622.992,4,1,4,9,Potential
2433,151.0,2.0,1018.6875,3,1,1,5,At Risk
2434,321.0,2.0,2166.16,2,1,2,5,At Risk
2436,41.0,4.0,4400.474,5,3,4,12,Loyal
2437,67.0,5.0,3370.4999999999995,4,4,3,11,Loyal
2438,492.0,3.0,2032.6475,1,2,2,5,At Risk
2439,16.0,4.0,5635.904500000001,5,3,4,12,Loyal
2440,593.0,6.0,5690.3435,1,5,4,10,Loyal
2441,43.0,3.0,1409.2269999999999,5,2,1,8,Potential
2442,857.0,1.0,1598.781,1,1,1,3,Lost
2443,180.0,6.0,7001.509,3,5,5,13,Champions
2445,12.0,5.0,72592.959,5,4,5,14,Champions
2446,287.0,1.0,204.67000000000002,2,1,1,4,Lost
2447,128.0,3.0,2252.883,3,2,2,7,Potential
2448,226.0,4.0,2638.718,2,3,2,7,Potential
2449,447.0,2.0,824.85,1,1,1,3,Lost
2450,233.0,3.0,3509.5115000000005,2,2,3,7,Potential
2451,363.0,3.0,1700.7709999999997,2,2,1,5,At Risk
2452,4.0,7.0,4618.852499999999,5,5,4,14,Champions
2453,557.0,3.0,4799.873500000001,1,2,4,7,Potential
2454,67.0,7.0,11464.329,4,5,5,14,Champions
2455,15.0,4.0,1712.468,5,3,1,9,Potential
2456,8.0,3.0,3595.3705,5,2,3,10,Loyal
2457,27.0,3.0,2369.292,5,2,2,9,Potential
2458,100.0,3.0,5181.021,4,2,4,10,Loyal
2459,480.0,4.0,3766.498,1,3,3,7,Potential
2460,218.0,6.0,14474.7855,2,5,5,12,Loyal
2461,1.0,5.0,4474.702499999999,5,4,4,13,Champions
2462,96.0,5.0,4149.287,4,4,3,11,Loyal
2463,150.0,3.0,21431.832,3,2,5,10,Loyal
2464,362.0,3.0,3486.1864999999993,2,2,3,7,Potential
2465,93.0,5.0,10492.364,4,4,5,13,Champions
2466,45.0,6.0,7888.494,5,5,5,15,Champions
2467,70.0,6.0,6426.3115,4,5,4,13,Champions
2468,306.0,3.0,2333.5725,2,2,2,6,At Risk
2469,970.0,1.0,537.548,1,1,1,3,Lost
2470,57.0,1.0,3170.264,4,1,3,8,Potential
2471,116.0,5.0,4463.3285000000005,3,4,4,11,Loyal
2472,336.0,4.0,5043.658,2,3,4,9,Potential
2473,187.0,5.0,6406.338,3,4,4,11,Loyal
2474,124.0,5.0,6670.0935,3,4,4,11,Loyal
2475,93.0,7.0,8039.175499999999,4,5,5,14,Champions
2476,629.0,2.0,1935.5209999999997,1,1,2,4,Lost
2477,294.0,2.0,2196.4849999999997,2,1,2,5,At Risk
2478,313.0,1.0,770.6300000000001,2,1,1,4,Lost
2479,222.0,3.0,2291.2934999999998,2,2,2,6,At Risk
2480,119.0,4.0,5878.5160000000005,3,3,4,10,Loyal
2481,177.0,3.0,4159.919,3,2,3,8,Potential
2482,92.0,4.0,2479.3505,4,3,2,9,Potential
2483,251.0,2.0,829.416,2,1,1,4,Lost
2484,127.0,2.0,37093.98,3,1,5,9,Potential
2485,322.0,1.0,815.643,2,1,1,4,Lost
2486,161.0,3.0,3507.3599999999997,3,2,3,8,Potential
2487,105.0,9.0,8851.3845,4,5,5,14,Champions
2488,45.0,1.0,2953.9120000000003,5,1,2,8,Potential
2489,196.0,5.0,5023.782,3,4,4,11,Loyal
2490,0.0,6.0,13928.730499999998,5,5,5,15,Champions
2491,49.0,3.0,4036.519,4,2,3,9,Potential
2492,370.0,4.0,7975.267499999999,2,3,5,10,Loyal
2493,54.0,5.0,7259.5154999999995,4,4,5,13,Champions
2494,64.0,3.0,2833.529,4,2,2,8,Potential
2495,705.0,2.0,2644.245,1,1,2,4,Lost
2496,43.0,5.0,4649.624,5,4,4,13,Champions
2497,7.0,5.0,5354.007,5,4,4,13,Champions
2499,109.0,5.0,2773.48,3,4,2,9,Potential
2500,266.0,5.0,6060.1345,2,4,4,10,Loyal
